epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,668.182,1.50746,1.05782,1.11338,0.78474,0.6335,0.74412,0.41574,1.61834,1.76601,1.05659,0.004307,0.004307,0.004307
44,811.517,1.49046,1.04158,1.10379,0.78867,0.6467,0.73593,0.4438,1.59775,1.58396,1.04571,0.0042905,0.0042905,0.0042905
45,955.595,1.47407,1.02927,1.09749,0.83181,0.65584,0.76601,0.47328,1.55013,1.50643,1.03151,0.004274,0.004274,0.004274
46,1097.98,1.48715,1.03457,1.10337,0.80518,0.66294,0.75976,0.44842,1.66472,1.73699,1.07052,0.0042575,0.0042575,0.0042575
47,1241.53,1.47696,1.03115,1.09864,0.80984,0.64855,0.75375,0.45406,1.57813,1.53156,1.03828,0.004241,0.004241,0.004241
48,1384.44,1.4632,1.01785,1.09399,0.77908,0.68023,0.76577,0.47296,1.55497,1.5813,1.03361,0.0042245,0.0042245,0.0042245
49,1527.93,1.46395,1.01683,1.09442,0.84603,0.65076,0.76502,0.46967,1.61285,1.55262,1.05466,0.004208,0.004208,0.004208
50,1670.55,1.47177,1.01952,1.0951,0.81802,0.67005,0.77097,0.45883,1.62176,1.46485,1.05686,0.0041915,0.0041915,0.0041915
51,1812.4,1.46705,1.01729,1.09885,0.7956,0.66783,0.76636,0.47307,1.59101,1.54372,1.05627,0.004175,0.004175,0.004175
52,1955.7,1.45235,0.99898,1.08746,0.83282,0.66252,0.76865,0.48267,1.58376,1.47815,1.04539,0.0041585,0.0041585,0.0041585
53,2098.35,1.44496,0.99744,1.08326,0.80393,0.6785,0.77652,0.46307,1.57109,1.46658,1.03507,0.004142,0.004142,0.004142
54,2241.02,1.44553,0.99371,1.08697,0.81444,0.67285,0.77261,0.47886,1.59057,1.49161,1.04461,0.0041255,0.0041255,0.0041255
55,2383.49,1.459,0.99985,1.09288,0.81752,0.67107,0.77252,0.46474,1.56969,1.49225,1.04019,0.004109,0.004109,0.004109
56,2525.65,1.4481,0.99181,1.08774,0.79996,0.66294,0.76316,0.46781,1.56374,1.52635,1.05169,0.0040925,0.0040925,0.0040925
57,2669.26,1.45591,0.99779,1.08585,0.80303,0.67005,0.76824,0.44638,1.59292,1.43441,1.05365,0.004076,0.004076,0.004076
58,2813.49,1.44152,0.98604,1.08462,0.80448,0.65999,0.7634,0.45191,1.61925,1.5571,1.04197,0.0040595,0.0040595,0.0040595
59,2956.83,1.44465,0.9888,1.08383,0.79625,0.68639,0.76598,0.43261,1.61319,1.54164,1.06407,0.004043,0.004043,0.004043
60,3101.54,1.43265,0.97658,1.07585,0.84524,0.64975,0.7683,0.45771,1.55697,1.46339,1.03017,0.0040265,0.0040265,0.0040265
61,3245.47,1.43049,0.97182,1.07448,0.81208,0.67562,0.76996,0.43181,1.59522,1.47855,1.04252,0.00401,0.00401,0.00401
62,3389.63,1.42341,0.96409,1.07472,0.83704,0.66599,0.77939,0.4619,1.59603,1.47548,1.03504,0.0039935,0.0039935,0.0039935
63,3531.72,1.4165,0.9583,1.07445,0.80513,0.69137,0.78171,0.47009,1.57694,1.42183,1.03889,0.003977,0.003977,0.003977
64,3673.4,1.40717,0.95396,1.07008,0.81077,0.67859,0.77781,0.46242,1.57473,1.45082,1.04077,0.0039605,0.0039605,0.0039605
65,3817.39,1.40561,0.94706,1.07055,0.79017,0.67208,0.76819,0.44276,1.60231,1.48691,1.04717,0.003944,0.003944,0.003944
66,3961.09,1.40564,0.94949,1.06697,0.79579,0.68442,0.7788,0.48275,1.55361,1.45064,1.03541,0.0039275,0.0039275,0.0039275
67,4105.11,1.4254,0.96046,1.07777,0.81882,0.66987,0.78142,0.44944,1.59149,1.42093,1.04184,0.003911,0.003911,0.003911
68,4249.33,1.41493,0.95189,1.06707,0.80561,0.68934,0.78269,0.47349,1.56744,1.41082,1.03459,0.0038945,0.0038945,0.0038945
69,4392.97,1.39295,0.94125,1.06377,0.79679,0.69661,0.78858,0.486,1.5534,1.45306,1.0372,0.003878,0.003878,0.003878
70,4536.57,1.39242,0.93432,1.06011,0.81479,0.67716,0.78064,0.47003,1.55769,1.45911,1.04069,0.0038615,0.0038615,0.0038615
71,4677.61,1.38206,0.92925,1.06423,0.81896,0.69543,0.79127,0.49228,1.52151,1.42876,1.02808,0.003845,0.003845,0.003845
72,4821.55,1.40074,0.93923,1.06656,0.80482,0.69491,0.79178,0.46335,1.5842,1.45233,1.03573,0.0038285,0.0038285,0.0038285
73,4964.14,1.39538,0.93605,1.06307,0.78201,0.69949,0.78024,0.46807,1.56537,1.40105,1.03448,0.003812,0.003812,0.003812
74,5106.91,1.39343,0.93406,1.06317,0.80966,0.69959,0.78824,0.47544,1.56279,1.45569,1.03109,0.0037955,0.0037955,0.0037955
75,5249,1.38768,0.93529,1.06122,0.83344,0.67716,0.78789,0.47549,1.586,1.44243,1.03952,0.003779,0.003779,0.003779
76,5391.5,1.3703,0.92107,1.0531,0.81502,0.70355,0.78897,0.45022,1.60682,1.41838,1.04757,0.0037625,0.0037625,0.0037625
77,5533.64,1.38012,0.92585,1.05979,0.82684,0.66396,0.78045,0.46941,1.62088,1.51204,1.04844,0.003746,0.003746,0.003746
78,5677.49,1.38907,0.92747,1.06082,0.83682,0.6768,0.78634,0.47405,1.56972,1.4658,1.03065,0.0037295,0.0037295,0.0037295
79,5819.58,1.39271,0.92452,1.05905,0.81369,0.69613,0.78855,0.47593,1.60071,1.4452,1.05108,0.003713,0.003713,0.003713
80,5961.46,1.37078,0.91302,1.05471,0.84749,0.67136,0.79023,0.47724,1.56992,1.39599,1.03293,0.0036965,0.0036965,0.0036965
81,6104.66,1.37829,0.91584,1.0553,0.83108,0.68929,0.79127,0.4746,1.54761,1.41692,1.03343,0.00368,0.00368,0.00368
