epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,4477.34,1.51212,0.91764,0.99286,0.83201,0.61846,0.71964,0.43342,1.80261,1.81882,0.94692,0.0043235,0.0043235,0.0043235
43,4575.76,1.48843,0.90321,0.98887,0.80407,0.62538,0.71399,0.42751,1.8211,1.76267,0.95001,0.004307,0.004307,0.004307
44,4675.93,1.509,0.9104,0.99279,0.86705,0.62234,0.73407,0.4089,1.80233,1.72886,0.93852,0.0042905,0.0042905,0.0042905
45,4773.64,1.48303,0.89754,0.98687,0.81214,0.6335,0.72492,0.42059,1.81419,1.66796,0.9443,0.004274,0.004274,0.004274
46,4871.29,1.4842,0.90151,0.99039,0.83759,0.63046,0.73248,0.39481,1.83669,1.63966,0.94273,0.0042575,0.0042575,0.0042575
47,4970.75,1.4782,0.89506,0.98268,0.81946,0.63147,0.73159,0.42351,1.78273,1.77581,0.93748,0.004241,0.004241,0.004241
48,5069.7,1.47821,0.89344,0.98515,0.84877,0.63147,0.73647,0.39453,1.82954,1.81446,0.94707,0.0042245,0.0042245,0.0042245
49,5169.02,1.46264,0.88058,0.98027,0.84914,0.63452,0.72923,0.43175,1.80292,1.65865,0.94702,0.004208,0.004208,0.004208
50,5269.83,1.4707,0.88506,0.98,0.83603,0.63671,0.73558,0.41023,1.82879,1.55767,0.93739,0.0041915,0.0041915,0.0041915
51,5367.84,1.4513,0.87022,0.97882,0.81497,0.64467,0.73346,0.42834,1.87937,1.63903,0.96564,0.004175,0.004175,0.004175
52,5467.41,1.46047,0.87427,0.97785,0.82097,0.64162,0.73959,0.42809,1.78562,1.50458,0.94587,0.0041585,0.0041585,0.0041585
53,5566.38,1.45885,0.87671,0.97861,0.82033,0.64162,0.73861,0.43097,1.7751,1.68709,0.94022,0.004142,0.004142,0.004142
54,5665.18,1.45145,0.87209,0.97947,0.83871,0.62294,0.73663,0.42956,1.77288,1.63958,0.94233,0.0041255,0.0041255,0.0041255
55,5765.18,1.44217,0.85838,0.97257,0.82231,0.63046,0.73034,0.41416,1.81098,1.70558,0.94788,0.004109,0.004109,0.004109
56,5863.86,1.43951,0.85912,0.97176,0.8371,0.63959,0.74102,0.4434,1.75743,1.5199,0.94398,0.0040925,0.0040925,0.0040925
57,5962.41,1.44522,0.86381,0.97479,0.83014,0.63553,0.73744,0.44787,1.73452,1.70227,0.92528,0.004076,0.004076,0.004076
58,6063.23,1.42649,0.85146,0.97228,0.83154,0.64569,0.74279,0.4202,1.78063,1.53955,0.94392,0.0040595,0.0040595,0.0040595
59,6162.7,1.43482,0.8544,0.97062,0.84674,0.64504,0.74623,0.43623,1.74162,1.55862,0.9282,0.004043,0.004043,0.004043
60,6262.04,1.42608,0.84743,0.97059,0.87467,0.62437,0.74145,0.42929,1.75435,1.97607,0.93372,0.0040265,0.0040265,0.0040265
61,6362.64,1.44148,0.85916,0.97274,0.82293,0.64365,0.74651,0.44228,1.74347,1.62766,0.92851,0.00401,0.00401,0.00401
62,6461.69,1.41463,0.84132,0.96704,0.85203,0.63452,0.74148,0.42814,1.78992,1.51303,0.93727,0.0039935,0.0039935,0.0039935
63,6563,1.4174,0.84071,0.96774,0.8202,0.63756,0.73266,0.42052,1.8079,1.59396,0.93639,0.003977,0.003977,0.003977
64,6662.68,1.41025,0.83789,0.96593,0.84104,0.6335,0.7411,0.43164,1.76379,1.59795,0.93356,0.0039605,0.0039605,0.0039605
65,6762.1,1.4171,0.84054,0.96773,0.83766,0.61827,0.73156,0.38817,1.88116,1.55437,0.95232,0.003944,0.003944,0.003944
66,6863.11,1.42239,0.83946,0.96659,0.87297,0.6264,0.74586,0.40473,1.80653,1.45129,0.93859,0.0039275,0.0039275,0.0039275
67,6963.07,1.40022,0.83346,0.96339,0.86298,0.62843,0.74417,0.42385,1.84366,1.49224,0.93698,0.003911,0.003911,0.003911
68,7060.87,1.41124,0.83516,0.96561,0.84063,0.63655,0.74897,0.4261,1.78816,1.50808,0.9462,0.0038945,0.0038945,0.0038945
69,7162.89,1.40489,0.83194,0.96231,0.84216,0.63919,0.75062,0.43224,1.81485,1.55803,0.94444,0.003878,0.003878,0.003878
