epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,1176.61,1.46963,1.01539,1.10326,0.83074,0.63756,0.75764,0.43548,1.6807,1.62292,1.07575,0.004307,0.004307,0.004307
44,1324.75,1.49292,1.03166,1.10452,0.80839,0.67411,0.76397,0.4592,1.6647,1.62771,1.07447,0.0042905,0.0042905,0.0042905
45,1471.58,1.46514,1.00588,1.09693,0.80922,0.64467,0.74821,0.42782,1.6764,1.69692,1.07514,0.004274,0.004274,0.004274
46,1619.12,1.47151,1.00675,1.09597,0.80504,0.64141,0.74633,0.40549,1.70416,1.59486,1.08943,0.0042575,0.0042575,0.0042575
47,1766.44,1.45835,0.99805,1.09516,0.80639,0.67208,0.7606,0.43748,1.66129,1.59403,1.07009,0.004241,0.004241,0.004241
48,1914.52,1.46706,1.00432,1.0948,0.80221,0.67005,0.76145,0.44282,1.68385,1.51407,1.06435,0.0042245,0.0042245,0.0042245
49,2062.49,1.448,0.98674,1.08723,0.81585,0.6477,0.75611,0.44556,1.75408,1.70172,1.09316,0.004208,0.004208,0.004208
50,2209.91,1.45149,0.9885,1.08826,0.83157,0.66193,0.76309,0.4454,1.70828,1.53387,1.07228,0.0041915,0.0041915,0.0041915
51,2357.71,1.4408,0.97597,1.08544,0.85182,0.6478,0.76298,0.4371,1.71615,1.6871,1.09141,0.004175,0.004175,0.004175
52,2504.25,1.44032,0.9858,1.08511,0.79124,0.69649,0.77146,0.44,1.67311,1.54166,1.06837,0.0041585,0.0041585,0.0041585
53,2650.9,1.44588,0.98026,1.08788,0.80112,0.68293,0.76987,0.45267,1.65902,1.50894,1.06313,0.004142,0.004142,0.004142
54,2800.56,1.43815,0.96932,1.08165,0.83032,0.68059,0.77691,0.45248,1.67276,1.51141,1.07191,0.0041255,0.0041255,0.0041255
55,2946.05,1.42998,0.96361,1.08164,0.80622,0.68428,0.77444,0.46337,1.60147,1.57333,1.05549,0.004109,0.004109,0.004109
56,3093.75,1.42418,0.96027,1.07607,0.83055,0.65381,0.76918,0.44325,1.69648,1.52372,1.07851,0.0040925,0.0040925,0.0040925
57,3240.73,1.42729,0.96029,1.0754,0.78689,0.69036,0.77157,0.46283,1.65274,1.51698,1.07123,0.004076,0.004076,0.004076
58,3387.31,1.41609,0.95268,1.07546,0.79555,0.6802,0.76574,0.42498,1.70759,1.53998,1.08735,0.0040595,0.0040595,0.0040595
59,3536.03,1.41308,0.94822,1.07233,0.82142,0.67614,0.77554,0.45166,1.63258,1.51543,1.0668,0.004043,0.004043,0.004043
60,3683.07,1.41333,0.94928,1.07344,0.81858,0.66421,0.76727,0.45716,1.64597,1.53852,1.06275,0.0040265,0.0040265,0.0040265
61,3829.03,1.40057,0.93778,1.07168,0.83522,0.67716,0.77881,0.46986,1.63212,1.53502,1.05001,0.00401,0.00401,0.00401
62,244.393,nan,nan,nan,0.81588,0.65231,0.76295,0.42738,nan,nan,nan,0.0039935,0.0039935,0.0039935
63,390.673,nan,nan,nan,0.80121,0.65787,0.76169,0.42678,nan,nan,nan,0.003977,0.003977,0.003977
64,537.054,nan,nan,nan,0.81246,0.65584,0.76453,0.4284,nan,nan,nan,0.0039605,0.0039605,0.0039605
65,684.12,nan,nan,nan,0.82644,0.65264,0.76382,0.42569,nan,nan,nan,0.003944,0.003944,0.003944
66,830.179,nan,nan,nan,0.80625,0.65484,0.76417,0.4269,nan,nan,nan,0.0039275,0.0039275,0.0039275
67,976.75,nan,nan,nan,0.80668,0.65584,0.76303,0.42516,nan,nan,nan,0.003911,0.003911,0.003911
68,1121.44,nan,nan,nan,0.80355,0.65787,0.76542,0.42649,nan,nan,nan,0.0038945,0.0038945,0.0038945
69,1267.77,nan,nan,nan,0.80834,0.65685,0.7649,0.43074,nan,nan,nan,0.003878,0.003878,0.003878
70,1413.28,nan,nan,nan,0.81097,0.65332,0.76184,0.42617,nan,nan,nan,0.0038615,0.0038615,0.0038615
71,1558.98,nan,nan,nan,0.80778,0.65381,0.76103,0.42672,nan,nan,nan,0.003845,0.003845,0.003845
72,1703.86,nan,nan,nan,0.80175,0.65685,0.76354,0.42673,nan,nan,nan,0.0038285,0.0038285,0.0038285
73,1850.5,nan,nan,nan,0.80319,0.65482,0.7643,0.42952,nan,nan,nan,0.003812,0.003812,0.003812
74,1996.8,nan,nan,nan,0.81341,0.65584,0.76377,0.42734,nan,nan,nan,0.0037955,0.0037955,0.0037955
75,2144.06,nan,nan,nan,0.81314,0.65279,0.76403,0.42676,nan,nan,nan,0.003779,0.003779,0.003779
76,2290.85,nan,nan,nan,0.80312,0.65432,0.76361,0.42505,nan,nan,nan,0.0037625,0.0037625,0.0037625
77,2436.69,nan,nan,nan,0.80709,0.65836,0.76459,0.42677,nan,nan,nan,0.003746,0.003746,0.003746
78,2582.03,nan,nan,nan,0.81639,0.65,0.76337,0.42657,nan,nan,nan,0.0037295,0.0037295,0.0037295
79,2728.74,nan,nan,nan,0.81325,0.65433,0.76522,0.4262,nan,nan,nan,0.003713,0.003713,0.003713
80,2874.69,nan,nan,nan,0.80808,0.65482,0.7648,0.42656,nan,nan,nan,0.0036965,0.0036965,0.0036965
81,3019.76,nan,nan,nan,0.82159,0.64517,0.76332,0.42571,nan,nan,nan,0.00368,0.00368,0.00368
82,3166.04,nan,nan,nan,0.80864,0.65211,0.7632,0.4262,nan,nan,nan,0.0036635,0.0036635,0.0036635
83,3311.13,nan,nan,nan,0.81954,0.64772,0.76319,0.42669,nan,nan,nan,0.003647,0.003647,0.003647
84,3456.87,nan,nan,nan,0.81287,0.65267,0.76382,0.42846,nan,nan,nan,0.0036305,0.0036305,0.0036305
85,3602.02,nan,nan,nan,0.81154,0.65576,0.76562,0.42981,nan,nan,nan,0.003614,0.003614,0.003614
86,3747.62,nan,nan,nan,0.80917,0.65482,0.76442,0.42942,nan,nan,nan,0.0035975,0.0035975,0.0035975
87,3892.51,nan,nan,nan,0.81276,0.65221,0.76303,0.42593,nan,nan,nan,0.003581,0.003581,0.003581
88,4038.56,nan,nan,nan,0.80838,0.65888,0.76306,0.42564,nan,nan,nan,0.0035645,0.0035645,0.0035645
89,4182.58,nan,nan,nan,0.81039,0.65381,0.76445,0.42933,nan,nan,nan,0.003548,0.003548,0.003548
90,4327.13,nan,nan,nan,0.81389,0.65482,0.76484,0.42849,nan,nan,nan,0.0035315,0.0035315,0.0035315
91,4473.79,nan,nan,nan,0.81255,0.65573,0.76424,0.4289,nan,nan,nan,0.003515,0.003515,0.003515
92,4618.07,nan,nan,nan,0.81049,0.65787,0.76372,0.42626,nan,nan,nan,0.0034985,0.0034985,0.0034985
93,4762.88,nan,nan,nan,0.80837,0.65381,0.76318,0.42688,nan,nan,nan,0.003482,0.003482,0.003482
94,4907.17,nan,nan,nan,0.81097,0.65334,0.76285,0.42754,nan,nan,nan,0.0034655,0.0034655,0.0034655
95,5052.4,nan,nan,nan,0.82387,0.64585,0.76239,0.42572,nan,nan,nan,0.003449,0.003449,0.003449
96,5196.62,nan,nan,nan,0.8189,0.65187,0.7651,0.42841,nan,nan,nan,0.0034325,0.0034325,0.0034325
97,5340.91,nan,nan,nan,0.81059,0.65169,0.76436,0.42799,nan,nan,nan,0.003416,0.003416,0.003416
98,5485.15,nan,nan,nan,0.81061,0.65381,0.7626,0.42639,nan,nan,nan,0.0033995,0.0033995,0.0033995
99,5628.34,nan,nan,nan,0.80828,0.66091,0.76571,0.42696,nan,nan,nan,0.003383,0.003383,0.003383
