epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,4347.03,1.49859,0.91343,0.99473,0.82055,0.64991,0.74266,0.43511,1.79796,1.65435,0.94794,0.004307,0.004307,0.004307
44,4444.28,1.51061,0.91643,0.99535,0.84847,0.6132,0.74422,0.42337,1.79996,1.59416,0.9347,0.0042905,0.0042905,0.0042905
45,4541.27,1.49383,0.91042,0.99311,0.83594,0.6264,0.73902,0.42743,1.75956,1.53372,0.92739,0.004274,0.004274,0.004274
46,4640.44,1.48118,0.90087,0.99288,0.83778,0.61421,0.72368,0.40127,1.80318,1.82787,0.94018,0.0042575,0.0042575,0.0042575
47,4736.68,1.48102,0.89406,0.9858,0.81912,0.63858,0.74546,0.43129,1.74585,1.72052,0.92098,0.004241,0.004241,0.004241
48,4832.58,1.48817,0.89483,0.99091,0.82877,0.62895,0.74278,0.38304,1.88109,1.77866,0.95003,0.0042245,0.0042245,0.0042245
49,4929.15,1.46763,0.88324,0.98369,0.84536,0.64933,0.74259,0.42408,1.77841,1.791,0.93265,0.004208,0.004208,0.004208
50,5025.23,1.4813,0.88986,0.98508,0.82792,0.64476,0.7423,0.42685,1.77249,1.6474,0.93367,0.0041915,0.0041915,0.0041915
51,5121.8,1.45934,0.87813,0.98294,0.85694,0.60914,0.73184,0.41959,1.77501,1.65305,0.93919,0.004175,0.004175,0.004175
52,5217.83,1.46781,0.88291,0.98291,0.81728,0.64569,0.74388,0.45382,1.77493,1.46121,0.9437,0.0041585,0.0041585,0.0041585
53,5313.94,1.45885,0.88119,0.9827,0.82683,0.64061,0.74591,0.44143,1.78143,1.50279,0.94727,0.004142,0.004142,0.004142
54,5412.06,1.4552,0.87836,0.98253,0.83259,0.65076,0.75181,0.45707,1.76824,1.51542,0.93469,0.0041255,0.0041255,0.0041255
55,5508.95,1.45845,0.87264,0.97863,0.89528,0.61523,0.75239,0.43474,1.79658,1.73645,0.93875,0.004109,0.004109,0.004109
56,5605.49,1.44595,0.8675,0.97591,0.81655,0.66193,0.76205,0.44846,1.82441,1.4953,0.93505,0.0040925,0.0040925,0.0040925
57,5701.52,1.45395,0.8714,0.98014,0.8219,0.65787,0.75697,0.44846,1.80287,1.60615,0.9361,0.004076,0.004076,0.004076
58,5797.88,1.4374,0.85756,0.97664,0.85088,0.64061,0.75536,0.44099,1.75085,1.58371,0.92291,0.0040595,0.0040595,0.0040595
59,5894.97,1.43755,0.85779,0.97391,0.84766,0.64966,0.75888,0.44973,1.75908,1.49184,0.92565,0.004043,0.004043,0.004043
60,5991.86,1.43648,0.85517,0.9757,0.84726,0.66802,0.76403,0.45883,1.73998,1.47436,0.92999,0.0040265,0.0040265,0.0040265
61,6089.29,1.45437,0.86805,0.97841,0.86037,0.63553,0.74989,0.43835,1.73408,1.50264,0.92746,0.00401,0.00401,0.00401
62,6185.25,1.41683,0.84423,0.97068,0.86729,0.63655,0.75462,0.42409,1.76836,1.38285,0.9259,0.0039935,0.0039935,0.0039935
63,6282.3,1.41918,0.84343,0.96991,0.81178,0.65678,0.75083,0.42824,1.73185,1.5152,0.92387,0.003977,0.003977,0.003977
64,6379.06,1.41411,0.84233,0.96823,0.84711,0.66193,0.76428,0.47449,1.71299,1.49664,0.91923,0.0039605,0.0039605,0.0039605
65,6478.42,1.42422,0.84665,0.97181,0.85349,0.64162,0.75365,0.41884,1.77922,1.51407,0.92566,0.003944,0.003944,0.003944
66,6575.23,1.43492,0.84835,0.97259,0.81713,0.66294,0.75943,0.42196,1.80768,1.44777,0.92849,0.0039275,0.0039275,0.0039275
67,6670.89,1.41857,0.84188,0.97051,0.84792,0.64569,0.75176,0.41972,1.8189,1.70812,0.93227,0.003911,0.003911,0.003911
68,6767.15,1.41427,0.83882,0.96923,0.85494,0.65222,0.75965,0.41993,1.79696,1.46227,0.93449,0.0038945,0.0038945,0.0038945
69,6864.57,1.40661,0.8332,0.9662,0.86034,0.64415,0.75642,0.43903,1.72789,1.50943,0.9212,0.003878,0.003878,0.003878
70,6961.62,1.41103,0.83563,0.9672,0.831,0.64975,0.75809,0.44764,1.78928,1.41366,0.92761,0.0038615,0.0038615,0.0038615
71,7059.18,1.40141,0.83747,0.96576,0.84579,0.64061,0.75377,0.44666,1.77776,1.55345,0.92957,0.003845,0.003845,0.003845
72,7156.09,1.40595,0.83123,0.96382,0.86477,0.65573,0.76079,0.45125,1.77544,1.59351,0.92701,0.0038285,0.0038285,0.0038285
73,7252.54,1.38777,0.81946,0.96196,0.86044,0.67513,0.76881,0.43997,1.752,1.42376,0.92566,0.003812,0.003812,0.003812
74,7348.98,1.37884,0.81948,0.96101,0.81956,0.66402,0.76019,0.44921,1.72888,1.49515,0.92133,0.0037955,0.0037955,0.0037955
75,7445.53,1.40016,0.82337,0.96667,0.83836,0.66873,0.76157,0.43775,1.77217,1.44587,0.93691,0.003779,0.003779,0.003779
76,7542.2,1.38251,0.81541,0.95978,0.85502,0.66497,0.76723,0.45128,1.70748,1.50425,0.92845,0.0037625,0.0037625,0.0037625
