epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,242.029,2.92491,2.2134,1.57228,0.63657,0.29543,0.34565,0.16306,2.91684,3.69407,1.23206,0.0684047,0.00166291,0.00166291
2,346.029,2.16705,1.55326,1.21357,0.65742,0.37796,0.44055,0.22961,2.34316,6.24393,1.07021,0.036727,0.00331859,0.00331859
3,449.382,2.02397,1.44367,1.16908,0.7119,0.4132,0.47473,0.25697,2.41381,5.60387,1.07131,0.00503835,0.00496327,0.00496327
4,552.617,1.94714,1.36575,1.14045,0.777,0.44772,0.54135,0.30208,2.17456,3.04498,1.02378,0.0049505,0.0049505,0.0049505
5,655.014,1.87787,1.29804,1.117,0.76477,0.44061,0.5452,0.3025,2.09788,4.08448,1.00257,0.004934,0.004934,0.004934
6,758.408,1.83061,1.24095,1.09726,0.73892,0.49996,0.58664,0.3356,2.14976,3.34907,1.00871,0.0049175,0.0049175,0.0049175
7,865.161,1.81382,1.22844,1.09349,0.77611,0.49442,0.59642,0.34931,2.09186,3.18159,1.01005,0.004901,0.004901,0.004901
8,974.278,1.76716,1.18973,1.07892,0.72277,0.52935,0.60848,0.34149,1.9797,2.67668,0.96867,0.0048845,0.0048845,0.0048845
9,1078.82,1.75472,1.18429,1.07648,0.80124,0.52794,0.63332,0.35084,1.99436,2.80034,0.97636,0.004868,0.004868,0.004868
10,1181.69,1.72463,1.14922,1.06909,0.7564,0.52893,0.61891,0.36427,2.02275,2.18744,0.9948,0.0048515,0.0048515,0.0048515
11,1286.67,1.71991,1.13742,1.06195,0.77559,0.5533,0.64337,0.33962,1.98178,2.46151,0.98077,0.004835,0.004835,0.004835
12,1393.73,1.69622,1.12317,1.05757,0.79716,0.53864,0.64494,0.36672,1.92247,2.5549,0.97061,0.0048185,0.0048185,0.0048185
13,1503.35,1.68397,1.10394,1.05076,0.75589,0.56041,0.63843,0.37482,1.93831,2.68326,0.96711,0.004802,0.004802,0.004802
14,1611.93,1.67888,1.0979,1.04695,0.75559,0.54298,0.6263,0.30901,1.9589,2.7669,0.97899,0.0047855,0.0047855,0.0047855
15,1714.7,1.67911,1.0993,1.05322,0.79223,0.5665,0.66226,0.40148,1.9259,2.10011,0.98083,0.004769,0.004769,0.004769
16,1820.8,1.66742,1.08454,1.04579,0.82274,0.53807,0.64445,0.38142,1.91701,2.03559,0.97652,0.0047525,0.0047525,0.0047525
17,1928.22,1.63906,1.05884,1.03925,0.79214,0.56447,0.6571,0.38374,1.90505,2.50124,0.9815,0.004736,0.004736,0.004736
18,2034.14,1.64229,1.05584,1.03665,0.7992,0.55736,0.66178,0.37586,1.89315,2.06628,0.97232,0.0047195,0.0047195,0.0047195
19,2139.18,1.6427,1.05104,1.03717,0.81898,0.5736,0.68125,0.40352,1.94494,2.41706,0.97428,0.004703,0.004703,0.004703
20,2246.72,1.64184,1.04469,1.03609,0.84696,0.5506,0.67521,0.39808,1.92405,2.42905,0.99019,0.0046865,0.0046865,0.0046865
21,2355.72,1.62187,1.03174,1.02427,0.82152,0.60281,0.69633,0.38998,1.84695,1.97539,0.96383,0.00467,0.00467,0.00467
22,2463.68,1.60942,1.01143,1.02104,0.78525,0.58985,0.67821,0.40102,1.81615,2.9151,0.95393,0.0046535,0.0046535,0.0046535
23,2571,1.59782,1.00521,1.02404,0.76672,0.60711,0.68603,0.40287,1.80623,2.13727,0.94746,0.004637,0.004637,0.004637
24,2674,1.58823,1.00231,1.02249,0.81695,0.58448,0.68691,0.40098,1.78663,2.11562,0.93761,0.0046205,0.0046205,0.0046205
25,2783.85,1.58077,0.9989,1.01936,0.83726,0.58173,0.6933,0.40503,1.81241,1.69425,0.94687,0.004604,0.004604,0.004604
26,2888.71,1.57174,0.9837,1.01576,0.83796,0.58071,0.69144,0.38654,1.81938,1.75951,0.9435,0.0045875,0.0045875,0.0045875
27,2996.75,1.56633,0.97871,1.0123,0.85705,0.59188,0.70684,0.39156,1.83331,1.88763,0.96171,0.004571,0.004571,0.004571
28,3103.59,1.57106,0.98693,1.01765,0.84426,0.57563,0.69284,0.38053,1.83808,1.99795,0.96272,0.0045545,0.0045545,0.0045545
29,3209.16,1.56087,0.97754,1.00713,0.86056,0.58894,0.71065,0.41582,1.81721,1.99809,0.96123,0.004538,0.004538,0.004538
30,3318.03,1.55437,0.96766,1.0079,0.84343,0.59898,0.70315,0.41459,1.78057,1.74855,0.94521,0.0045215,0.0045215,0.0045215
31,3421.96,1.53922,0.95171,1.00071,0.88465,0.59173,0.71088,0.41486,1.7903,2.23163,0.9472,0.004505,0.004505,0.004505
32,3525.44,1.53207,0.94957,1.00765,0.84219,0.59594,0.70875,0.40615,1.78632,2.07981,0.94078,0.0044885,0.0044885,0.0044885
33,3633.28,1.54629,0.95558,1.00832,0.82308,0.61726,0.72146,0.43935,1.77728,1.63102,0.93938,0.004472,0.004472,0.004472
34,3737.02,1.5331,0.94923,1.00042,0.82558,0.59594,0.70602,0.43097,1.77551,1.93177,0.94368,0.0044555,0.0044555,0.0044555
