epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,5134.57,1.46331,0.88344,0.98368,0.81173,0.64061,0.73266,0.4146,1.80438,1.91257,0.9437,0.004307,0.004307,0.004307
44,5245.58,1.48239,0.89183,0.98574,0.81979,0.64195,0.73885,0.43541,1.78341,1.74036,0.93056,0.0042905,0.0042905,0.0042905
45,5356.74,1.46194,0.88363,0.98281,0.86125,0.61126,0.73211,0.43865,1.76767,1.65075,0.92849,0.004274,0.004274,0.004274
46,5468.84,1.45522,0.87877,0.98363,0.80441,0.62631,0.72091,0.3564,1.89295,1.69818,0.9581,0.0042575,0.0042575,0.0042575
47,5582.87,1.45736,0.87885,0.97886,0.87588,0.5868,0.73187,0.43382,1.77999,1.96083,0.93629,0.004241,0.004241,0.004241
48,5696.57,1.46371,0.87982,0.98284,0.84166,0.64975,0.75189,0.37398,1.86489,1.77431,0.95409,0.0042245,0.0042245,0.0042245
49,5808.34,1.4404,0.86423,0.97588,0.84805,0.64264,0.73865,0.42083,1.76691,1.89141,0.93814,0.004208,0.004208,0.004208
50,5920.57,1.45826,0.87193,0.97648,0.82596,0.65042,0.74371,0.43259,1.76704,1.67373,0.93941,0.0041915,0.0041915,0.0041915
51,6033.57,1.4294,0.85341,0.97473,0.86721,0.63249,0.74589,0.46152,1.76921,1.67385,0.9395,0.004175,0.004175,0.004175
52,6149.06,1.44341,0.86417,0.97518,0.84752,0.64569,0.74411,0.44971,1.71409,1.65255,0.9271,0.0041585,0.0041585,0.0041585
53,6260.77,1.42655,0.85532,0.9726,0.85779,0.62463,0.7399,0.4458,1.78811,2.3827,0.9384,0.004142,0.004142,0.004142
54,6374.44,1.4286,0.86039,0.97446,0.82646,0.63959,0.74164,0.44763,1.75997,2.05195,0.9355,0.0041255,0.0041255,0.0041255
55,6486.12,1.43008,0.84957,0.97056,0.86389,0.61726,0.73665,0.41547,1.81185,2.15129,0.95428,0.004109,0.004109,0.004109
56,6599.67,1.42281,0.85205,0.96774,0.85588,0.62705,0.75055,0.44111,1.70992,1.60729,0.92493,0.0040925,0.0040925,0.0040925
57,6713,1.42185,0.84726,0.96962,0.8041,0.65424,0.75006,0.44651,1.78718,1.8931,0.94287,0.004076,0.004076,0.004076
58,6826.22,1.41438,0.84168,0.96954,0.83551,0.63943,0.74938,0.42729,1.83692,1.64196,0.94487,0.0040595,0.0040595,0.0040595
59,6939.38,1.41626,0.84207,0.96675,0.86331,0.62843,0.75024,0.4378,1.75691,1.75442,0.93019,0.004043,0.004043,0.004043
60,7053.67,1.41027,0.8372,0.96789,0.80647,0.66842,0.75035,0.41665,1.79744,1.92119,0.94129,0.0040265,0.0040265,0.0040265
61,7168.73,1.41914,0.84812,0.96857,0.81524,0.65404,0.74947,0.44769,1.74952,1.62533,0.93295,0.00401,0.00401,0.00401
62,7281.73,1.39777,0.83334,0.96347,0.8265,0.65288,0.75273,0.43458,1.80397,1.75615,0.9286,0.0039935,0.0039935,0.0039935
63,7395.52,1.3958,0.82986,0.96352,0.8056,0.66396,0.74989,0.42867,1.81235,1.9389,0.93438,0.003977,0.003977,0.003977
64,7508.21,1.39218,0.82696,0.96119,0.86555,0.64467,0.75796,0.46613,1.74411,1.77267,0.928,0.0039605,0.0039605,0.0039605
65,7622.24,1.39519,0.82551,0.96188,0.85964,0.62801,0.75498,0.43134,1.83461,1.67448,0.94321,0.003944,0.003944,0.003944
66,7736.8,1.39984,0.82426,0.96132,0.80526,0.68122,0.76384,0.41307,1.83315,1.77429,0.94096,0.0039275,0.0039275,0.0039275
67,7850.72,1.38016,0.82295,0.95955,0.84081,0.65685,0.75665,0.45363,1.77402,1.72606,0.9241,0.003911,0.003911,0.003911
68,7963.91,1.39372,0.82677,0.96157,0.83077,0.65685,0.75586,0.41125,1.82134,1.62584,0.94531,0.0038945,0.0038945,0.0038945
69,8077.11,1.37189,0.81338,0.95575,0.82584,0.65178,0.75338,0.42256,1.78179,1.62504,0.93472,0.003878,0.003878,0.003878
70,8189.52,1.37575,0.81447,0.95686,0.85079,0.64061,0.75553,0.42427,1.79466,1.56509,0.93015,0.0038615,0.0038615,0.0038615
71,8302.36,1.36782,0.81451,0.95662,0.81217,0.66091,0.7542,0.43901,1.78197,1.7058,0.93222,0.003845,0.003845,0.003845
72,8415.43,1.36419,0.80682,0.95261,0.86652,0.64588,0.75923,0.45629,1.74771,1.64204,0.93479,0.0038285,0.0038285,0.0038285
73,8528.11,1.36171,0.80369,0.95318,0.84313,0.65178,0.7506,0.42357,1.80461,1.61774,0.93814,0.003812,0.003812,0.003812
