epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,5528,1.46173,0.88055,0.98918,0.80161,0.63959,0.72878,0.4224,1.7525,2.87061,0.9317,0.004307,0.004307,0.004307
44,290.904,1.51657,0.94908,1.01229,0.83626,0.6264,0.7287,0.43342,1.75874,2.2778,0.93838,0.0042905,0.0042905,0.0042905
45,428.136,1.46798,0.88845,0.99461,0.85642,0.62944,0.73312,0.42072,1.79749,2.1855,0.93549,0.004274,0.004274,0.004274
46,561.101,1.45998,0.87554,0.98784,0.80255,0.64162,0.73349,0.42116,1.73242,2.4645,0.92981,0.0042575,0.0042575,0.0042575
47,696.756,1.45657,0.87301,0.98566,0.80945,0.6469,0.74243,0.44734,1.71874,1.8927,0.93705,0.004241,0.004241,0.004241
48,834.459,1.45069,0.86968,0.98445,0.8295,0.64705,0.73875,0.44612,1.69745,1.77371,0.91931,0.0042245,0.0042245,0.0042245
49,968.606,1.45602,0.86805,0.98716,0.80978,0.62741,0.7182,0.42562,1.72817,2.39852,0.92336,0.004208,0.004208,0.004208
50,1099.89,1.44798,0.8624,0.98849,0.82575,0.63452,0.74532,0.44456,1.72629,1.93065,0.93192,0.0041915,0.0041915,0.0041915
51,1229.07,1.45257,0.87001,0.98194,0.79839,0.63756,0.73057,0.40671,1.77829,2.06864,0.93592,0.004175,0.004175,0.004175
52,1360.05,1.42953,0.85208,0.9784,0.80224,0.63837,0.72706,0.39711,1.79854,1.8566,0.93726,0.0041585,0.0041585,0.0041585
53,1488.9,1.43092,0.85417,0.97723,0.83215,0.61907,0.72469,0.38734,1.80125,1.98591,0.92912,0.004142,0.004142,0.004142
54,1617.9,1.42667,0.84522,0.97939,0.80924,0.66701,0.74527,0.42888,1.73428,2.00622,0.92493,0.0041255,0.0041255,0.0041255
55,280.385,1.43174,0.86017,0.98824,0.82711,0.66055,0.74651,0.43322,1.74338,2.03916,0.93143,0.004109,0.004109,0.004109
56,404.953,1.41255,0.84348,0.98262,0.81172,0.63902,0.73697,0.4155,1.85801,2.07954,0.93844,0.0040925,0.0040925,0.0040925
57,527.178,1.40243,0.83594,0.97475,0.82014,0.64811,0.74436,0.42769,1.75145,1.95313,0.93607,0.004076,0.004076,0.004076
58,653.704,1.39793,0.83352,0.97219,0.83146,0.62606,0.73672,0.40689,1.77348,1.84019,0.93844,0.0040595,0.0040595,0.0040595
59,779.811,1.39239,0.8317,0.97186,0.84608,0.63553,0.74824,0.42433,1.77102,1.65682,0.93391,0.004043,0.004043,0.004043
60,904.526,1.40043,0.83069,0.97488,0.819,0.66802,0.75165,0.43181,1.78305,2.05404,0.93096,0.0040265,0.0040265,0.0040265
61,1031.04,1.38477,0.81947,0.97382,0.84181,0.65381,0.74668,0.42157,1.80675,1.8825,0.93792,0.00401,0.00401,0.00401
62,1156.05,1.39048,0.82355,0.96869,0.84056,0.6262,0.74031,0.41159,1.78185,2.03711,0.93567,0.0039935,0.0039935,0.0039935
63,1280.3,1.3809,0.81835,0.96847,0.83555,0.63448,0.73481,0.41029,1.80487,1.80749,0.93621,0.003977,0.003977,0.003977
64,1405.69,1.38094,0.81906,0.96752,0.84285,0.62741,0.73182,0.38165,1.83964,1.88051,0.94437,0.0039605,0.0039605,0.0039605
65,1531,1.37488,0.81287,0.96814,0.81522,0.65584,0.74865,0.43037,1.75384,1.77035,0.9278,0.003944,0.003944,0.003944
66,1654.57,1.39943,0.8272,0.97369,0.84685,0.65119,0.75223,0.42556,1.77398,1.62888,0.92892,0.0039275,0.0039275,0.0039275
67,1780.42,1.38167,0.81504,0.96712,0.7932,0.6731,0.75389,0.4387,1.73242,1.74111,0.92666,0.003911,0.003911,0.003911
68,1903.67,1.38503,0.81784,0.96706,0.84514,0.65279,0.75262,0.42625,1.77777,1.51877,0.93441,0.0038945,0.0038945,0.0038945
69,2027.15,1.37473,0.81,0.96542,0.80743,0.67107,0.75324,0.4379,1.75085,1.83347,0.9386,0.003878,0.003878,0.003878
70,2150.61,1.36574,0.80898,0.96535,0.82015,0.67614,0.75898,0.45047,1.74815,1.67428,0.93291,0.0038615,0.0038615,0.0038615
71,2273.89,1.37346,0.80495,0.96896,0.86262,0.61827,0.74551,0.41399,1.78186,2.0815,0.93559,0.003845,0.003845,0.003845
72,2398.84,1.36765,0.80401,0.96189,0.8536,0.64264,0.74951,0.42015,1.76244,1.83067,0.93792,0.0038285,0.0038285,0.0038285
73,2520.26,1.35878,0.80014,0.96308,0.81013,0.66701,0.75766,0.44343,1.70199,1.90813,0.92099,0.003812,0.003812,0.003812
74,2642.72,1.36763,0.80443,0.96379,0.85062,0.64569,0.75493,0.44978,1.76778,1.84832,0.93308,0.0037955,0.0037955,0.0037955
75,2766.66,1.37987,0.80342,0.96435,0.80551,0.6802,0.75851,0.44787,1.75771,1.81659,0.93292,0.003779,0.003779,0.003779
76,2890.82,1.34987,0.78802,0.95999,0.8465,0.65381,0.75588,0.43192,1.73806,1.58537,0.9321,0.0037625,0.0037625,0.0037625
77,3016.22,1.35036,0.79232,0.95793,0.85314,0.64162,0.74985,0.43894,1.76034,1.89562,0.93541,0.003746,0.003746,0.003746
78,3137.18,1.34804,0.79444,0.95836,0.80466,0.67332,0.75576,0.43808,1.74248,1.7934,0.92804,0.0037295,0.0037295,0.0037295
79,3261.32,1.34468,0.78747,0.96025,0.81445,0.66845,0.74957,0.43246,1.80771,1.78747,0.93611,0.003713,0.003713,0.003713
80,3381.86,1.33958,0.78358,0.95665,0.8084,0.67248,0.76433,0.45809,1.7277,1.89234,0.92884,0.0036965,0.0036965,0.0036965
81,3503.54,1.35376,0.78906,0.95807,0.84713,0.65178,0.75385,0.46084,1.73767,1.98657,0.92436,0.00368,0.00368,0.00368
82,3624.71,1.34343,0.78495,0.95997,0.82868,0.65888,0.75098,0.44571,1.74293,1.74983,0.91932,0.0036635,0.0036635,0.0036635
83,3746,1.33441,0.78339,0.95829,0.84998,0.64873,0.75063,0.44467,1.74541,1.87247,0.92842,0.003647,0.003647,0.003647
84,3869.99,1.33394,0.78124,0.95618,0.83021,0.65482,0.75452,0.45901,1.73117,1.79339,0.93153,0.0036305,0.0036305,0.0036305
