epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,6655.24,1.48209,1.02991,1.09723,0.81226,0.67817,0.7643,0.46482,1.58364,1.52564,1.0436,0.004307,0.004307,0.004307
44,6803.69,1.49084,1.03237,1.095,0.8102,0.6804,0.7659,0.46676,1.55062,1.90238,1.03718,0.0042905,0.0042905,0.0042905
45,6952.08,1.48615,1.03181,1.09392,0.82878,0.66342,0.75733,0.47517,1.60197,1.54777,1.04927,0.004274,0.004274,0.004274
46,7102.03,1.47872,1.02298,1.09101,0.815,0.67532,0.77086,0.47188,1.54352,1.52427,1.01949,0.0042575,0.0042575,0.0042575
47,7250.51,1.47707,1.01576,1.09064,0.8273,0.65584,0.75992,0.46438,1.59747,1.52801,1.05803,0.004241,0.004241,0.004241
48,7399.19,1.47562,1.01549,1.09277,0.81768,0.67844,0.76572,0.46153,1.57819,1.62938,1.03433,0.0042245,0.0042245,0.0042245
49,7547.6,1.47745,1.01774,1.09145,0.81568,0.67107,0.77576,0.47614,1.54602,1.38209,1.02593,0.004208,0.004208,0.004208
50,7698.25,1.46974,1.0084,1.08658,0.83029,0.66701,0.76436,0.45678,1.62793,1.60205,1.05832,0.0041915,0.0041915,0.0041915
51,7846.2,1.46044,1.0048,1.08732,0.80643,0.65136,0.75756,0.45797,1.53842,1.60395,1.02119,0.004175,0.004175,0.004175
52,7995.1,1.47826,1.00611,1.08961,0.81822,0.6672,0.77413,0.46437,1.56183,1.47922,1.0341,0.0041585,0.0041585,0.0041585
53,8145.21,1.45266,0.99331,1.07979,0.82448,0.68223,0.7763,0.4698,1.56333,1.53548,1.02708,0.004142,0.004142,0.004142
54,8292.8,1.4428,0.98222,1.07836,0.79985,0.68161,0.7754,0.482,1.59414,1.47355,1.0298,0.0041255,0.0041255,0.0041255
55,8444.17,1.45221,0.98308,1.07817,0.8294,0.67716,0.78139,0.47611,1.56739,1.54158,1.0262,0.004109,0.004109,0.004109
56,8594.76,1.44823,0.98529,1.0795,0.82611,0.66561,0.7775,0.48109,1.5816,1.4365,1.03489,0.0040925,0.0040925,0.0040925
57,8743.37,1.44657,0.98013,1.07948,0.8127,0.66599,0.77199,0.44346,1.57078,1.36952,1.03044,0.004076,0.004076,0.004076
58,8893.67,1.43849,0.96877,1.07644,0.84218,0.68804,0.78471,0.48823,1.56526,1.61177,1.03141,0.0040595,0.0040595,0.0040595
59,9043.9,1.42893,0.96979,1.07023,0.80499,0.68308,0.77935,0.47131,1.58445,1.40159,1.03658,0.004043,0.004043,0.004043
60,9192.85,1.43289,0.96989,1.07198,0.83879,0.67613,0.79015,0.49269,1.57584,1.55199,1.03318,0.0040265,0.0040265,0.0040265
61,9343.37,1.43325,0.95882,1.07143,0.83233,0.69044,0.79083,0.4967,1.5532,1.39763,1.03024,0.00401,0.00401,0.00401
62,9493.99,1.41677,0.95315,1.06412,0.83071,0.68528,0.78342,0.46925,1.57538,1.46824,1.03399,0.0039935,0.0039935,0.0039935
63,9643.01,1.42453,0.95639,1.06708,0.78566,0.70254,0.78607,0.48974,1.57887,1.40908,1.04104,0.003977,0.003977,0.003977
64,9792.26,1.40727,0.94464,1.06161,0.81626,0.69456,0.78742,0.4811,1.56029,1.41693,1.0328,0.0039605,0.0039605,0.0039605
65,9941.72,1.40406,0.94389,1.06099,0.85622,0.68325,0.79072,0.50004,1.53291,1.40367,1.02227,0.003944,0.003944,0.003944
66,10091.6,1.40614,0.94568,1.06063,0.8073,0.68528,0.77921,0.45629,1.56841,1.40253,1.03521,0.0039275,0.0039275,0.0039275
67,10238.7,1.40844,0.94721,1.06432,0.83158,0.68629,0.78637,0.48413,1.57077,1.62835,1.0392,0.003911,0.003911,0.003911
68,10387.6,1.40308,0.93998,1.06036,0.82675,0.68122,0.77929,0.47165,1.54788,1.4658,1.02572,0.0038945,0.0038945,0.0038945
69,10534.9,1.40064,0.94105,1.05986,0.81707,0.68934,0.7815,0.48624,1.57137,1.47598,1.03756,0.003878,0.003878,0.003878
70,10683,1.40895,0.94339,1.06278,0.83999,0.68426,0.78812,0.4772,1.57448,1.49638,1.03105,0.0038615,0.0038615,0.0038615
71,10831.4,1.39664,0.93402,1.05784,0.83565,0.68528,0.78777,0.48347,1.52511,1.40807,1.02081,0.003845,0.003845,0.003845
72,10980.1,1.38851,0.92616,1.05744,0.82497,0.68903,0.79023,0.4912,1.52888,1.39361,1.0179,0.0038285,0.0038285,0.0038285
73,306.764,nan,nan,nan,0.53592,0.63147,0.55066,0.31973,nan,nan,nan,0.003812,0.003812,0.003812
74,461.926,nan,nan,nan,0.53186,0.63208,0.54956,0.31808,nan,nan,nan,0.0037955,0.0037955,0.0037955
75,619.423,nan,nan,nan,0.52836,0.64258,0.54654,0.3193,nan,nan,nan,0.003779,0.003779,0.003779
76,775.94,nan,nan,nan,0.53269,0.6335,0.54748,0.3189,nan,nan,nan,0.0037625,0.0037625,0.0037625
77,929.485,nan,nan,nan,0.52654,0.64467,0.55213,0.32075,nan,nan,nan,0.003746,0.003746,0.003746
