epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,250.403,2.87956,2.15744,1.60626,0.6166,0.33198,0.37834,0.19462,2.47659,5.4517,1.08292,0.0684047,0.00166291,0.00166291
2,373.032,2.11082,1.50932,1.21877,0.56411,0.41523,0.44585,0.24559,2.36551,8.27633,1.07634,0.036727,0.00331859,0.00331859
3,493.491,1.97383,1.37382,1.16399,0.70792,0.41015,0.50508,0.29106,2.24867,3.49619,1.04139,0.00503835,0.00496327,0.00496327
4,615.527,1.90856,1.30643,1.13638,0.66871,0.42335,0.48134,0.25198,2.11032,12.0121,1.00749,0.0049505,0.0049505,0.0049505
5,737.189,1.83407,1.24706,1.10979,0.80877,0.47614,0.581,0.3398,1.98014,4.43426,0.97882,0.004934,0.004934,0.004934
6,859.163,1.79585,1.20162,1.09995,0.79347,0.49036,0.59809,0.32538,1.99469,3.37669,0.9749,0.0049175,0.0049175,0.0049175
7,979.184,1.76685,1.18374,1.09536,0.71745,0.50355,0.57894,0.3302,2.11594,6.01384,1.00586,0.004901,0.004901,0.004901
8,1099.87,1.75193,1.16205,1.07882,0.78438,0.53921,0.63375,0.35731,1.93602,2.35495,0.96688,0.0048845,0.0048845,0.0048845
9,1220.5,1.72287,1.12537,1.07199,0.82563,0.53837,0.64389,0.35087,2.0233,2.48898,0.97641,0.004868,0.004868,0.004868
10,1341.02,1.71648,1.12478,1.07,0.83091,0.51574,0.63667,0.37275,1.90904,2.6173,0.95638,0.0048515,0.0048515,0.0048515
11,1464.32,1.69415,1.09788,1.06471,0.74289,0.51066,0.5929,0.33594,1.89303,7.71901,0.96807,0.004835,0.004835,0.004835
12,1586.5,1.68841,1.0951,1.06334,0.75029,0.56447,0.64515,0.36758,1.9057,2.69953,0.9665,0.0048185,0.0048185,0.0048185
13,1708.12,1.66997,1.07195,1.05267,0.73894,0.53706,0.61825,0.37311,1.95906,4.98453,0.9659,0.004802,0.004802,0.004802
14,1829.73,1.65447,1.06922,1.04685,0.73369,0.57898,0.65317,0.35732,1.871,2.72725,0.95736,0.0047855,0.0047855,0.0047855
15,1951.57,1.63881,1.04052,1.04244,0.79009,0.54112,0.63613,0.38241,1.88182,3.24914,0.97305,0.004769,0.004769,0.004769
16,2072.77,1.63219,1.04327,1.04374,0.78439,0.58356,0.68042,0.37895,1.85082,2.24909,0.95649,0.0047525,0.0047525,0.0047525
